id,timestamp,statusSeverity,statusSeverityDescription
victoria,2019-12-04T06:51:52,10,Good Service
waterloo-city,2019-12-04T06:51:52,10,Good Service
bakerloo,2019-12-08T10:51:51,10,Good Service
central,2019-12-08T10:51:51,10,Good Service
circle,2019-12-08T10:51:51,9,Minor Delays
district,2019-12-08T10:51:51,10,Good Service
hammersmith-city,2019-12-08T10:51:51,9,Minor Delays
jubilee,2019-12-08T10:51:51,10,Good Service
metropolitan,2019-12-08T10:51:51,9,Minor Delays
northern,2019-12-08T10:51:51,10,Good Service
piccadilly,2019-12-08T10:51:51,10,Good Service
victoria,2019-12-08T10:51:51,10,Good Service
waterloo-city,2019-12-08T10:51:51,20,Service Closed
bakerloo,2019-12-04T07:51:50,10,Good Service
central,2019-12-04T07:51:50,10,Good Service
circle,2019-12-04T07:51:50,10,Good Service
district,2019-12-04T07:51:50,10,Good Service
hammersmith-city,2019-12-04T07:51:50,10,Good Service
jubilee,2019-12-04T07:51:50,9,Minor Delays
metropolitan,2019-12-04T07:51:50,10,Good Service
northern,2019-12-04T07:51:50,10,Good Service
piccadilly,2019-12-04T07:51:50,10,Good Service
victoria,2019-12-04T07:51:50,10,Good Service
waterloo-city,2019-12-04T07:51:50,10,Good Service
bakerloo,2019-12-12T05:51:51,10,Good Service
central,2019-12-12T05:51:51,10,Good Service
circle,2019-12-12T05:51:51,6,Severe Delays
district,2019-12-12T05:51:51,10,Good Service
hammersmith-city,2019-12-12T05:51:51,9,Minor Delays
jubilee,2019-12-12T05:51:51,10,Good Service
metropolitan,2019-12-12T05:51:51,10,Good Service
northern,2019-12-12T05:51:51,9,Minor Delays
piccadilly,2019-12-12T05:51:51,10,Good Service
victoria,2019-12-12T05:51:51,9,Minor Delays
waterloo-city,2019-12-12T05:51:51,10,Good Service
bakerloo,2019-12-15T11:51:50,9,Minor Delays
central,2019-12-15T11:51:50,10,Good Service
circle,2019-12-15T11:51:50,10,Good Service
district,2019-12-15T11:51:50,10,Good Service
hammersmith-city,2019-12-15T11:51:50,10,Good Service
jubilee,2019-12-15T11:51:50,10,Good Service
metropolitan,2019-12-15T11:51:50,9,Minor Delays
northern,2019-12-15T11:51:50,10,Good Service
piccadilly,2019-12-15T11:51:50,10,Good Service
victoria,2019-12-15T11:51:50,10,Good Service
waterloo-city,2019-12-15T11:51:50,10,Good Service
bakerloo,2019-12-05T03:51:50,20,Service Closed
central,2019-12-05T03:51:50,20,Service Closed
circle,2019-12-05T03:51:50,20,Service Closed
district,2019-12-05T03:51:50,20,Service Closed
hammersmith-city,2019-12-05T03:51:50,20,Service Closed
jubilee,2019-12-05T03:51:50,20,Service Closed
metropolitan,2019-12-05T03:51:50,20,Service Closed
northern,2019-12-05T03:51:50,20,Service Closed
piccadilly,2019-12-05T03:51:50,20,Service Closed
victoria,2019-12-05T03:51:50,20,Service Closed
waterloo-city,2019-12-05T03:51:50,20,Service Closed
bakerloo,2019-12-14T08:51:50,10,Good Service
central,2019-12-14T08:51:50,10,Good Service
circle,2019-12-14T08:51:50,10,Good Service
district,2019-12-14T08:51:50,6,Severe Delays
hammersmith-city,2019-12-14T08:51:50,10,Good Service
jubilee,2019-12-14T08:51:50,10,Good Service
metropolitan,2019-12-14T08:51:50,10,Good Service
northern,2019-12-14T08:51:50,10,Good Service
piccadilly,2019-12-14T08:51:50,10,Good Service
victoria,2019-12-14T08:51:50,10,Good Service
waterloo-city,2019-12-14T08:51:50,10,Good Service
bakerloo,2019-12-04T20:51:50,9,Minor Delays
central,2019-12-04T20:51:50,10,Good Service
circle,2019-12-04T20:51:50,9,Minor Delays
district,2019-12-04T20:51:50,9,Minor Delays
hammersmith-city,2019-12-04T20:51:50,10,Good Service
jubilee,2019-12-04T20:51:50,9,Minor Delays
metropolitan,2019-12-04T20:51:50,10,Good Service
northern,2019-12-04T20:51:50,10,Good Service
piccadilly,2019-12-04T20:51:50,10,Good Service
victoria,2019-12-04T20:51:50,10,Good Service
waterloo-city,2019-12-04T20:51:50,10,Good Service
bakerloo,2019-12-12T13:51:50,10,Good Service
central,2019-12-12T13:51:50,10,Good Service
circle,2019-12-12T13:51:50,10,Good Service
district,2019-12-12T13:51:50,10,Good Service
hammersmith-city,2019-12-12T13:51:50,10,Good Service
jubilee,2019-12-12T13:51:50,10,Good Service
metropolitan,2019-12-12T13:51:50,10,Good Service
northern,2019-12-12T13:51:50,10,Good Service
piccadilly,2019-12-12T13:51:50,10,Good Service
victoria,2019-12-12T13:51:50,10,Good Service
waterloo-city,2019-12-12T13:51:50,10,Good Service
bakerloo,2019-12-13T05:51:51,10,Good Service
central,2019-12-13T05:51:51,10,Good Service
circle,2019-12-13T05:51:51,10,Good Service
district,2019-12-13T05:51:51,10,Good Service
hammersmith-city,2019-12-13T05:51:51,10,Good Service
jubilee,2019-12-13T05:51:51,10,Good Service
metropolitan,2019-12-13T05:51:51,10,Good Service
northern,2019-12-13T05:51:51,10,Good Service
piccadilly,2019-12-13T05:51:51,10,Good Service
victoria,2019-12-13T05:51:51,10,Good Service
waterloo-city,2019-12-13T05:51:51,20,Service Closed
bakerloo,2019-12-16T11:51:50,10,Good Service
central,2019-12-16T11:51:50,6,Severe Delays
circle,2019-12-16T11:51:50,10,Good Service
district,2019-12-16T11:51:50,10,Good Service
hammersmith-city,2019-12-16T11:51:50,10,Good Service
jubilee,2019-12-16T11:51:50,10,Good Service
metropolitan,2019-12-16T11:51:50,10,Good Service
northern,2019-12-16T11:51:50,10,Good Service
piccadilly,2019-12-16T11:51:50,10,Good Service
victoria,2019-12-16T11:51:50,10,Good Service
waterloo-city,2019-12-16T11:51:50,10,Good Service
bakerloo,2019-12-14T07:51:50,10,Good Service
central,2019-12-14T07:51:50,10,Good Service
circle,2019-12-14T07:51:50,10,Good Service
district,2019-12-14T07:51:50,10,Good Service
hammersmith-city,2019-12-14T07:51:50,10,Good Service
jubilee,2019-12-14T07:51:50,10,Good Service
metropolitan,2019-12-14T07:51:50,10,Good Service
northern,2019-12-14T07:51:50,10,Good Service
piccadilly,2019-12-14T07:51:50,10,Good Service
victoria,2019-12-14T07:51:50,10,Good Service
waterloo-city,2019-12-14T07:51:50,20,Service Closed
bakerloo,2019-12-06T15:51:52,10,Good Service
central,2019-12-06T15:51:52,10,Good Service
circle,2019-12-06T15:51:52,10,Good Service
district,2019-12-06T15:51:52,10,Good Service
hammersmith-city,2019-12-06T15:51:52,10,Good Service
jubilee,2019-12-06T15:51:52,10,Good Service
metropolitan,2019-12-06T15:51:52,10,Good Service
northern,2019-12-06T15:51:52,10,Good Service
piccadilly,2019-12-06T15:51:52,10,Good Service
victoria,2019-12-06T15:51:52,10,Good Service
waterloo-city,2019-12-06T15:51:52,10,Good Service
bakerloo,2019-12-09T06:51:50,10,Good Service
central,2019-12-09T06:51:50,10,Good Service
circle,2019-12-09T06:51:50,10,Good Service
district,2019-12-09T06:51:50,10,Good Service
hammersmith-city,2019-12-09T06:51:50,10,Good Service
jubilee,2019-12-09T06:51:50,10,Good Service
metropolitan,2019-12-09T06:51:50,6,Severe Delays
northern,2019-12-09T06:51:50,10,Good Service
piccadilly,2019-12-09T06:51:50,10,Good Service
victoria,2019-12-09T06:51:50,10,Good Service
waterloo-city,2019-12-09T06:51:50,10,Good Service
bakerloo,2019-12-06T06:51:50,10,Good Service
central,2019-12-06T06:51:50,10,Good Service
circle,2019-12-06T06:51:50,10,Good Service
district,2019-12-06T06:51:50,10,Good Service
hammersmith-city,2019-12-06T06:51:50,10,Good Service
jubilee,2019-12-06T06:51:50,10,Good Service
metropolitan,2019-12-06T06:51:50,10,Good Service
northern,2019-12-06T06:51:50,10,Good Service
piccadilly,2019-12-06T06:51:50,10,Good Service
victoria,2019-12-06T06:51:50,10,Good Service
waterloo-city,2019-12-06T06:51:50,10,Good Service
bakerloo,2019-12-13T15:51:51,10,Good Service
central,2019-12-13T15:51:51,10,Good Service
circle,2019-12-13T15:51:51,10,Good Service
district,2019-12-13T15:51:51,10,Good Service
hammersmith-city,2019-12-13T15:51:51,10,Good Service
jubilee,2019-12-13T15:51:51,10,Good Service
metropolitan,2019-12-13T15:51:51,10,Good Service
northern,2019-12-13T15:51:51,10,Good Service
piccadilly,2019-12-13T15:51:51,10,Good Service
victoria,2019-12-13T15:51:51,10,Good Service
waterloo-city,2019-12-13T15:51:51,10,Good Service
bakerloo,2019-12-05T20:51:51,10,Good Service
central,2019-12-05T20:51:51,10,Good Service
circle,2019-12-05T20:51:51,10,Good Service
district,2019-12-05T20:51:51,10,Good Service
hammersmith-city,2019-12-05T20:51:51,10,Good Service
jubilee,2019-12-05T20:51:51,9,Minor Delays
metropolitan,2019-12-05T20:51:51,10,Good Service
northern,2019-12-05T20:51:51,10,Good Service
piccadilly,2019-12-05T20:51:51,10,Good Service
victoria,2019-12-05T20:51:51,10,Good Service
waterloo-city,2019-12-05T20:51:51,10,Good Service
bakerloo,2019-12-10T11:51:51,10,Good Service
central,2019-12-10T11:51:51,10,Good Service
circle,2019-12-10T11:51:51,10,Good Service
district,2019-12-10T11:51:51,10,Good Service
hammersmith-city,2019-12-10T11:51:51,10,Good Service
jubilee,2019-12-10T11:51:51,9,Minor Delays
metropolitan,2019-12-10T11:51:51,10,Good Service
northern,2019-12-10T11:51:51,10,Good Service
piccadilly,2019-12-10T11:51:51,10,Good Service
victoria,2019-12-10T11:51:51,10,Good Service
waterloo-city,2019-12-10T11:51:51,10,Good Service
bakerloo,2019-12-11T00:51:50,10,Good Service
central,2019-12-11T00:51:50,10,Good Service
circle,2019-12-11T00:51:50,10,Good Service
district,2019-12-11T00:51:50,10,Good Service
hammersmith-city,2019-12-11T00:51:50,10,Good Service
jubilee,2019-12-11T00:51:50,10,Good Service
metropolitan,2019-12-11T00:51:50,10,Good Service
northern,2019-12-11T00:51:50,10,Good Service
piccadilly,2019-12-11T00:51:50,6,Severe Delays
victoria,2019-12-11T00:51:50,10,Good Service
waterloo-city,2019-12-11T00:51:50,20,Service Closed
bakerloo,2019-12-03T14:51:52,10,Good Service
central,2019-12-03T14:51:52,10,Good Service
circle,2019-12-03T14:51:52,10,Good Service
district,2019-12-03T14:51:52,10,Good Service
hammersmith-city,2019-12-03T14:51:52,10,Good Service
jubilee,2019-12-03T14:51:52,10,Good Service
metropolitan,2019-12-03T14:51:52,10,Good Service
northern,2019-12-03T14:51:52,10,Good Service
piccadilly,2019-12-03T14:51:52,10,Good Service
victoria,2019-12-03T14:51:52,10,Good Service
waterloo-city,2019-12-03T14:51:52,10,Good Service
bakerloo,2019-12-15T00:51:51,10,Good Service
central,2019-12-15T00:51:51,10,Good Service
circle,2019-12-15T00:51:51,10,Good Service
district,2019-12-15T00:51:51,10,Good Service
hammersmith-city,2019-12-15T00:51:51,10,Good Service
jubilee,2019-12-15T00:51:51,10,Good Service
metropolitan,2019-12-15T00:51:51,10,Good Service
northern,2019-12-15T00:51:51,10,Good Service
piccadilly,2019-12-15T00:51:51,10,Good Service
victoria,2019-12-15T00:51:51,10,Good Service
waterloo-city,2019-12-15T00:51:51,20,Service Closed
bakerloo,2019-12-04T04:51:51,10,Good Service
central,2019-12-04T04:51:51,10,Good Service
circle,2019-12-04T04:51:51,10,Good Service
district,2019-12-04T04:51:51,10,Good Service
hammersmith-city,2019-12-04T04:51:51,10,Good Service
jubilee,2019-12-04T04:51:51,10,Good Service
metropolitan,2019-12-04T04:51:51,10,Good Service
northern,2019-12-04T04:51:51,10,Good Service
piccadilly,2019-12-04T04:51:51,10,Good Service
victoria,2019-12-04T04:51:51,10,Good Service
waterloo-city,2019-12-04T04:51:51,20,Service Closed
bakerloo,2019-12-05T13:51:50,10,Good Service
central,2019-12-05T13:51:50,10,Good Service
circle,2019-12-05T13:51:50,10,Good Service
district,2019-12-05T13:51:50,10,Good Service
hammersmith-city,2019-12-05T13:51:50,10,Good Service
jubilee,2019-12-05T13:51:50,10,Good Service
metropolitan,2019-12-05T13:51:50,10,Good Service
northern,2019-12-05T13:51:50,10,Good Service
piccadilly,2019-12-05T13:51:50,10,Good Service
victoria,2019-12-05T13:51:50,10,Good Service
waterloo-city,2019-12-05T13:51:50,10,Good Service
bakerloo,2019-12-05T14:51:51,10,Good Service
central,2019-12-05T14:51:51,10,Good Service
circle,2019-12-05T14:51:51,10,Good Service
district,2019-12-05T14:51:51,10,Good Service
hammersmith-city,2019-12-05T14:51:51,10,Good Service
jubilee,2019-12-05T14:51:51,10,Good Service
metropolitan,2019-12-05T14:51:51,10,Good Service
northern,2019-12-05T14:51:51,10,Good Service
piccadilly,2019-12-05T14:51:51,10,Good Service
victoria,2019-12-05T14:51:51,10,Good Service
waterloo-city,2019-12-05T14:51:51,10,Good Service
bakerloo,2019-12-06T05:51:50,10,Good Service
central,2019-12-06T05:51:50,10,Good Service
circle,2019-12-06T05:51:50,10,Good Service
district,2019-12-06T05:51:50,10,Good Service
hammersmith-city,2019-12-06T05:51:50,10,Good Service
jubilee,2019-12-06T05:51:50,10,Good Service
metropolitan,2019-12-06T05:51:50,10,Good Service
northern,2019-12-06T05:51:50,10,Good Service
piccadilly,2019-12-06T05:51:50,10,Good Service
victoria,2019-12-06T05:51:50,10,Good Service
waterloo-city,2019-12-06T05:51:50,10,Good Service
bakerloo,2019-12-08T22:51:50,10,Good Service
central,2019-12-08T22:51:50,10,Good Service
circle,2019-12-08T22:51:50,10,Good Service
district,2019-12-08T22:51:50,10,Good Service
hammersmith-city,2019-12-08T22:51:50,10,Good Service
jubilee,2019-12-08T22:51:50,10,Good Service
metropolitan,2019-12-08T22:51:50,10,Good Service
northern,2019-12-08T22:51:50,10,Good Service
piccadilly,2019-12-08T22:51:50,10,Good Service
victoria,2019-12-08T22:51:50,10,Good Service
waterloo-city,2019-12-08T22:51:50,20,Service Closed
bakerloo,2019-12-13T23:51:51,10,Good Service
central,2019-12-13T23:51:51,10,Good Service
circle,2019-12-13T23:51:51,9,Minor Delays
district,2019-12-13T23:51:51,10,Good Service
hammersmith-city,2019-12-13T23:51:51,9,Minor Delays
jubilee,2019-12-13T23:51:51,10,Good Service
metropolitan,2019-12-13T23:51:51,10,Good Service
northern,2019-12-13T23:51:51,10,Good Service
piccadilly,2019-12-13T23:51:51,10,Good Service
victoria,2019-12-13T23:51:51,10,Good Service
waterloo-city,2019-12-13T23:51:51,10,Good Service
bakerloo,2019-12-11T04:51:50,10,Good Service
central,2019-12-11T04:51:50,10,Good Service
circle,2019-12-11T04:51:50,10,Good Service
district,2019-12-11T04:51:50,10,Good Service
hammersmith-city,2019-12-11T04:51:50,10,Good Service
jubilee,2019-12-11T04:51:50,10,Good Service
metropolitan,2019-12-11T04:51:50,10,Good Service
northern,2019-12-11T04:51:50,10,Good Service
piccadilly,2019-12-11T04:51:50,10,Good Service
victoria,2019-12-11T04:51:50,10,Good Service
waterloo-city,2019-12-11T04:51:50,20,Service Closed
bakerloo,2019-12-15T07:51:50,10,Good Service
central,2019-12-15T07:51:50,10,Good Service
circle,2019-12-15T07:51:50,4,Planned Closure
district,2019-12-15T07:51:50,5,Part Closure
hammersmith-city,2019-12-15T07:51:50,5,Part Closure
jubilee,2019-12-15T07:51:50,10,Good Service
metropolitan,2019-12-15T07:51:50,5,Part Closure
northern,2019-12-15T07:51:50,10,Good Service
piccadilly,2019-12-15T07:51:50,10,Good Service
victoria,2019-12-15T07:51:50,10,Good Service
waterloo-city,2019-12-15T07:51:50,10,Good Service
bakerloo,2019-12-17T04:51:50,10,Good Service
central,2019-12-17T04:51:50,10,Good Service
circle,2019-12-17T04:51:50,10,Good Service
district,2019-12-17T04:51:50,10,Good Service
hammersmith-city,2019-12-17T04:51:50,10,Good Service
jubilee,2019-12-17T04:51:50,10,Good Service
metropolitan,2019-12-17T04:51:50,10,Good Service
northern,2019-12-17T04:51:50,10,Good Service
piccadilly,2019-12-17T04:51:50,10,Good Service
victoria,2019-12-17T04:51:50,10,Good Service
waterloo-city,2019-12-17T04:51:50,10,Good Service
bakerloo,2019-12-17T16:51:51,10,Good Service
central,2019-12-17T16:51:51,10,Good Service
circle,2019-12-17T16:51:51,10,Good Service
district,2019-12-17T16:51:51,10,Good Service
hammersmith-city,2019-12-17T16:51:51,10,Good Service
jubilee,2019-12-17T16:51:51,10,Good Service
metropolitan,2019-12-17T16:51:51,10,Good Service
northern,2019-12-17T16:51:51,10,Good Service
piccadilly,2019-12-17T16:51:51,10,Good Service
victoria,2019-12-17T16:51:51,10,Good Service
waterloo-city,2019-12-17T16:51:51,10,Good Service
bakerloo,2019-12-13T18:51:51,10,Good Service
central,2019-12-13T18:51:51,10,Good Service
circle,2019-12-13T18:51:51,10,Good Service
district,2019-12-13T18:51:51,6,Severe Delays
hammersmith-city,2019-12-13T18:51:51,10,Good Service
jubilee,2019-12-13T18:51:51,10,Good Service
metropolitan,2019-12-13T18:51:51,10,Good Service
northern,2019-12-13T18:51:51,10,Good Service
piccadilly,2019-12-13T18:51:51,10,Good Service
victoria,2019-12-13T18:51:51,10,Good Service
waterloo-city,2019-12-13T18:51:51,10,Good Service
bakerloo,2019-12-16T10:51:50,10,Good Service
central,2019-12-16T10:51:50,10,Good Service
circle,2019-12-16T10:51:50,10,Good Service
district,2019-12-16T10:51:50,10,Good Service
hammersmith-city,2019-12-16T10:51:50,10,Good Service
jubilee,2019-12-16T10:51:50,10,Good Service
metropolitan,2019-12-16T10:51:50,10,Good Service
northern,2019-12-16T10:51:50,10,Good Service
piccadilly,2019-12-16T10:51:50,10,Good Service
victoria,2019-12-16T10:51:50,10,Good Service
waterloo-city,2019-12-16T10:51:50,10,Good Service
bakerloo,2019-12-09T21:51:51,6,Severe Delays
central,2019-12-09T21:51:51,10,Good Service
circle,2019-12-09T21:51:51,10,Good Service
district,2019-12-09T21:51:51,10,Good Service
hammersmith-city,2019-12-09T21:51:51,10,Good Service
jubilee,2019-12-09T21:51:51,10,Good Service
metropolitan,2019-12-09T21:51:51,10,Good Service
northern,2019-12-09T21:51:51,3,Part Suspended
piccadilly,2019-12-09T21:51:51,10,Good Service
victoria,2019-12-09T21:51:51,10,Good Service
waterloo-city,2019-12-09T21:51:51,10,Good Service
bakerloo,2019-12-12T20:51:51,10,Good Service
central,2019-12-12T20:51:51,9,Minor Delays
circle,2019-12-12T20:51:51,9,Minor Delays
district,2019-12-12T20:51:51,10,Good Service
hammersmith-city,2019-12-12T20:51:51,9,Minor Delays
jubilee,2019-12-12T20:51:51,10,Good Service
metropolitan,2019-12-12T20:51:51,6,Severe Delays
northern,2019-12-12T20:51:51,10,Good Service
piccadilly,2019-12-12T20:51:51,10,Good Service
victoria,2019-12-12T20:51:51,10,Good Service
waterloo-city,2019-12-12T20:51:51,10,Good Service
bakerloo,2019-12-05T22:51:50,10,Good Service
central,2019-12-05T22:51:50,10,Good Service
circle,2019-12-05T22:51:50,10,Good Service
district,2019-12-05T22:51:50,10,Good Service
hammersmith-city,2019-12-05T22:51:50,10,Good Service
jubilee,2019-12-05T22:51:50,10,Good Service
metropolitan,2019-12-05T22:51:50,10,Good Service
northern,2019-12-05T22:51:50,10,Good Service
piccadilly,2019-12-05T22:51:50,10,Good Service
victoria,2019-12-05T22:51:50,10,Good Service
waterloo-city,2019-12-05T22:51:50,10,Good Service
bakerloo,2019-12-08T21:51:51,10,Good Service
central,2019-12-08T21:51:51,10,Good Service
circle,2019-12-08T21:51:51,10,Good Service
district,2019-12-08T21:51:51,10,Good Service
hammersmith-city,2019-12-08T21:51:51,10,Good Service
jubilee,2019-12-08T21:51:51,10,Good Service
metropolitan,2019-12-08T21:51:51,10,Good Service
northern,2019-12-08T21:51:51,10,Good Service
piccadilly,2019-12-08T21:51:51,10,Good Service
victoria,2019-12-08T21:51:51,10,Good Service
waterloo-city,2019-12-08T21:51:51,20,Service Closed
bakerloo,2019-12-16T21:51:53,10,Good Service
central,2019-12-16T21:51:53,10,Good Service
circle,2019-12-16T21:51:53,10,Good Service
district,2019-12-16T21:51:53,10,Good Service
hammersmith-city,2019-12-16T21:51:53,10,Good Service
jubilee,2019-12-16T21:51:53,10,Good Service
metropolitan,2019-12-16T21:51:53,10,Good Service
northern,2019-12-16T21:51:53,10,Good Service
piccadilly,2019-12-16T21:51:53,10,Good Service
victoria,2019-12-16T21:51:53,10,Good Service
waterloo-city,2019-12-16T21:51:53,10,Good Service
bakerloo,2019-12-08T20:51:50,10,Good Service
